"아이디","강의 아이디","강의 카테고리 아이디","강의 카테고리명","강의 명","비용","강의 구분","주차 사용 여부","분반 일련번호","수강신청 시작 일자","강의 시작 일자","등록 일자","수강신청 시작 일자","수료증 로트 명","기관 아이디","기관명","기관 구","X좌표","Y좌표","요청여부","인기여부","신규여부","상태","강의 이미지 파일 경로","수집데이터 아이디","과목 아이디","미리보기 주소","콘텐츠 아이디","회차번호","회차수"
"ASP00001","ASP00001S100120240106635","20230313417069","기타","[행복의 공식] 윤리경영","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106635.png","","S11915","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106635/01.mp4/playlist.m3u8","ASP00001S100120240106635","125653","1"
"ASP00001","ASP00001S100120240106659","202303131239826","인권","[직장인의 품격] 공정사회 및 인권사회 구현","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106659.png","","S11930","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106659/01.mp4/playlist.m3u8","ASP00001S100120240106659","125727","1"
"ASP00001","ASP00001S100120240106675","20230313417069","기타","[지식퀴즈쇼] 이달의 소녀와 함께하는 직장 내 장애인 인식개선 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106675.png","","S11941","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106675/01.mp4/playlist.m3u8","ASP00001S100120240106675","125782","1"
"ASP00001","ASP00001S100120240106645","20230313417069","기타","[행복의 공식] 퇴직연금교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106645.png","","S11921","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106645/01.mp4/playlist.m3u8","ASP00001S100120240106645","125686","1"
"ASP00001","ASP00001S100120240106682","20230313417069","기타","[직장인 고민톡톡] 김일중, 최희와 함께하는 직장 내 장애인 인식개선 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106682.png","","S11948","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106682/01.mp4/playlist.m3u8","ASP00001S100120240106682","125817","1"
"ASP00001","ASP00001S100120240106684","20230313417069","기타","[직장인 고민찻집] 강재준, 이은형과 함께하는 직장 내 성희롱 예방교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106684.png","","S11950","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106684/01.mp4/playlist.m3u8","ASP00001S100120240106684","125827","1"
"ASP00001","ASP00001S100120240106667","202303131239826","인권","[슬기로운 직장생활] 공정사회 및 인권사회 구현","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106667.png","","S11937","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106667/01.mp4/playlist.m3u8","ASP00001S100120240106667","125762","1"
"ASP00001","ASP00001S100120240106653","20230313417069","기타","[고민 영수증] 김지민, 박영진과 함께하는 직장 내 괴롭힘 예방교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106653.png","","S11927","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106653/01.mp4/playlist.m3u8","ASP00001S100120240106653","125711","1"
"ASP00001","ASP00001S100120240106621","20230313417069","기타","[생생고민톡] 김기리, 윤태진과 함께하는 개인정보보호 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106621.png","","S11912","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106621/01.mp4/playlist.m3u8","ASP00001S100120240106621","125639","1"
"ASP00001","ASP00001S100120240106669","20230313417069","기타","[슬기로운 직장생활] 직장 내 장애인 인식개선 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106669.png","","S11939","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106669/01.mp4/playlist.m3u8","ASP00001S100120240106669","125772","1"
"ASP00001","ASP00001S100120240106650","20230313417069","기타","[생생고민톡] 김기리, 윤태진과 함께하는 직장 내 장애인 인식개선 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106650.png","","S11924","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106650/01.mp4/playlist.m3u8","ASP00001S100120240106650","125699","1"
"ASP00001","ASP00001S100120240106637","20230313417069","기타","[행복의 공식] 갑질예방교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106637.png","","S11917","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106637/01.mp4/playlist.m3u8","ASP00001S100120240106637","125666","1"
"ASP00001","ASP00001S100120240106663","20230313417069","기타","[직장인의 품격] 퇴직연금 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106663.png","","S11934","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106663/01.mp4/playlist.m3u8","ASP00001S100120240106663","125747","1"
"ASP00001","ASP00001S100120240106664","20230313417069","기타","[직장인 고민톡톡] 김일중, 최희와 함께하는 성폭력 예방교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106664.png","","S11935","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106664/01.mp4/playlist.m3u8","ASP00001S100120240106664","125752","1"
"ASP00001","ASP00001S100120240106622","20230313417069","기타","[직장인 고민톡톡] 김일중, 최희와 함께하는 개인정보보호 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106622.png","","S11913","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106622/01.mp4/playlist.m3u8","ASP00001S100120240106622","125643","1"
"ASP00001","ASP00001S100120240106681","20230313417069","기타","[직장인 고민톡톡] 김일중, 최희와 함께하는 성매매 예방교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106681.png","","S11947","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106681/01.mp4/playlist.m3u8","ASP00001S100120240106681","125812","1"
"ASP00001","ASP00001S100120240106652","20230313417069","기타","[고민 영수증] 김지민, 박영진과 함께하는 가정폭력 예방교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106652.png","","S11926","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106652/01.mp4/playlist.m3u8","ASP00001S100120240106652","125707","1"
"ASP00001","ASP00001S100120240106651","20230313417069","기타","[고민 영수증] 김지민, 박영진과 함께하는 감정노동자 보호 교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106651.png","","S11925","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106651/01.mp4/playlist.m3u8","ASP00001S100120240106651","125703","1"
"ASP00001","ASP00001S100120240106661","20230313417069","기타","[직장인의 품격] 지능정보서비스 과의존 예방교육","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106661.png","","S11932","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106661/01.mp4/playlist.m3u8","ASP00001S100120240106661","125737","1"
"ASP00001","ASP00001S100120240106638","20230313417069","기타","[행복의 공식] 청탁금지법","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106638.png","","S11918","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106638/01.mp4/playlist.m3u8","ASP00001S100120240106638","125671","1"
"ASP00001","ASP00001S100120240106658","20230313417069","기타","[직장인의 품격] 윤리경영","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터30일","2024.01.17","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/thumbnails/ASP00001S100120240106658.png","","S11929","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106658/01.mp4/playlist.m3u8","ASP00001S100120240106658","125719","1"
"ASP00001","ASP00001S100120240106721","202303131308037","금융","[서울시복지재단] (이룸통장)발달장애인 금융복지제도","무료","1","N","01","2024.01.08~2024.12.31","수강신청일로부터7일","2024.01.05","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/01/7. (이룸통장)장애인 금융복지제도.png","","S11909","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106721/01.mp4/playlist.m3u8","202401051027201704418040404","125582","1"
"ASP00001","ASP00001S100120240106723","202303131308037","금융","[서울시복지재단] (이룸통장)발달장애인을 위한 성년후견제도 및 신탁의 이해와 활용","무료","1","N","01","2024.01.08~2024.12.31","수강신청일로부터7일","2024.01.05","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/01/8. (이룸통장)발달장애인을 위한 성년후견제도.png","","S11910","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106723/01.mp4/playlist.m3u8","202401051639051704440345511","125616","1"
"ASP00001","ASP00001S100120240106718","202303131308037","금융","[서울시복지재단 금융교육] 세금, 어디까지 알고 있니?","무료","1","N","01","2024.01.08~2024.12.31","수강신청일로부터7일","2024.01.05","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/01/4. 세금, 어디까지 알고 있니.png","","S11906","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106718/01.mp4/playlist.m3u8","202401050833131704411193231","125597","1"
"ASP00001","ASP00001S100120240106720","202303131308037","금융","[서울시복지재단] (이룸통장)발달장애인 금융범죄예방","무료","1","N","01","2024.01.08~2024.12.31","수강신청일로부터7일","2024.01.05","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/01/6. (이룸통장)발달장애인 금융범죄 예방.png","","S11908","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106720/01.mp4/playlist.m3u8","202401050844271704411867878","125601","1"
"ASP00001","ASP00001S100120240106719","202303131308037","금융","[서울시복지재단] (이룸통장)발달장애인 생활금융","무료","1","N","01","2024.01.08~2024.12.31","수강신청일로부터7일","2024.01.05","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/01/5. (이룸통장)발달장애인 생활금융[1].png","","S11907","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106719/01.mp4/playlist.m3u8","202401050839061704411546012","125567","1"
"ASP00001","ASP00001S100120240106715","202303131308037","금융","[서울시복지재단 금융교육] 20대 재무설계 100살까지 간다.","무료","1","N","01","2024.01.05~2024.12.31","수강신청일로부터7일","2024.01.04","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/01/1. 20대 재무설계 100살까지 간다.png","","S11903","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106715/01.mp4/playlist.m3u8","202401041023051704331385847","125555","1"
"ASP00001","ASP00001S100120240106716","202303131308037","금융","[서울시복지재단 금융교육] 재테크! 알고만 있어도 도움이 된다!","무료","1","N","01","2024.01.08~2024.12.31","수강신청일로부터7일","2024.01.04","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/01/2. 재테크! 알고만 있어도 도움이 된다[1].png","","S11904","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106716/01.mp4/playlist.m3u8","202401041040051704332405518","125559","1"
"ASP00001","ASP00001S100120240106717","202303131308037","금융","[서울시복지재단 금융교육] 대출! 알고 받으면 위험하지 않다!","무료","1","N","01","2024.01.08~2024.12.31","수강신청일로부터7일","2024.01.04","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2024/01/3. 대줄! 알고 받으면 위험하지 않다[1].png","","S11905","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2024/ASP00001S100120240106717/01.mp4/playlist.m3u8","202401041101421704333702282","125563","1"
"ASP00001","ASP00001S100120230106519","202303131239826","인권","e-정보와 인권(인권교육용)","무료","1","N","01","2024.01.01~2024.12.31","수강신청일로부터7일","2023.12.22","-","","S1001","서울시(평생교육과)","중구","37.5645124","126.9757372","N","N","N","ING","/upload/course/ASP00001/2023/12/1차시(245170)[1].jpg","","S11902","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2023/ASP00001S100120230106519/01.mp4/playlist.m3u8","202312220845581703202358182","125482","1"
